Year,Month,Day,Hour,Minute,DHI,DNI,Temperature,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Wind Speed
2015,1,1,0,30,0,0,2,0,0,0,0,1.9000000000000001
2015,1,1,1,30,0,0,1,0,0,0,0,1.9000000000000001
2015,1,1,2,30,0,0,1,0,0,0,0,1.9000000000000001
2015,1,1,3,30,0,0,1,0,0,0,0,1.9000000000000001
2015,1,1,4,30,0,0,1,0,0,0,0,2
2015,1,1,5,30,0,0,2,0,0,0,0,1.9000000000000001
2015,1,1,6,30,0,0,2,0,0,0,0,2
2015,1,1,7,30,34,465,5,84,34,465,84,2.6
2015,1,1,8,30,68,735,8,270,68,735,270,3.4000000000000004
2015,1,1,9,30,87,852,10,437,87,852,437,3.8000000000000003
2015,1,1,10,30,102,900,11,554,102,900,554,3.8000000000000003
2015,1,1,11,30,107,922,12,609,107,922,609,3.6
2015,1,1,12,30,105,920,13,598,105,920,598,3.4000000000000004
2015,1,1,13,30,101,876,13,518,101,876,518,3.3000000000000003
2015,1,1,14,30,86,797,12,380,86,797,380,2.8000000000000003
2015,1,1,15,30,62,631,9,202,62,631,202,1.8
2015,1,1,16,30,19,211,7,28,19,211,28,1.1
2015,1,1,17,30,0,0,6,0,0,0,0,1
2015,1,1,18,30,0,0,5,0,0,0,0,0.9
2015,1,1,19,30,0,0,5,0,0,0,0,0.9
2015,1,1,20,30,0,0,4,0,0,0,0,0.9
2015,1,1,21,30,0,0,4,0,0,0,0,1
2015,1,1,22,30,0,0,4,0,0,0,0,1.1
2015,1,1,23,30,0,0,4,0,0,0,0,1.2000000000000002
2015,1,2,0,30,0,0,4,0,0,0,0,1.3
2015,1,2,1,30,0,0,4,0,0,0,0,1.3
2015,1,2,2,30,0,0,4,0,0,0,0,1.3
2015,1,2,3,30,0,0,4,0,0,0,0,1.3
2015,1,2,4,30,0,0,4,0,0,0,0,1.3
2015,1,2,5,30,0,0,5,0,0,0,0,1.3
2015,1,2,6,30,0,0,5,0,0,0,0,1.1
2015,1,2,7,30,34,466,7,83,34,466,83,1.2000000000000002
2015,1,2,8,30,64,747,10,270,64,747,270,1.8
2015,1,2,9,30,82,862,13,435,82,862,435,2.3000000000000003
2015,1,2,10,30,96,907,14,552,96,907,552,2.7
2015,1,2,11,30,101,929,15,608,101,929,608,3
2015,1,2,12,30,99,926,16,597,99,926,597,3.1
2015,1,2,13,30,88,904,16,521,88,904,521,2.9000000000000004
2015,1,2,14,30,75,836,15,385,75,836,385,2.2
2015,1,2,15,30,54,688,12,208,54,688,208,1.3
2015,1,2,16,30,17,287,9,31,17,287,31,1
2015,1,2,17,30,0,0,9,0,0,0,0,0.9
2015,1,2,18,30,0,0,8,0,0,0,0,0.9
2015,1,2,19,30,0,0,7,0,0,0,0,1.1
2015,1,2,20,30,0,0,7,0,0,0,0,1.2000000000000002
2015,1,2,21,30,0,0,7,0,0,0,0,1.1
2015,1,2,22,30,0,0,7,0,0,0,0,1.1
2015,1,2,23,30,0,0,6,0,0,0,0,1.2000000000000002
2015,1,3,0,30,0,0,6,0,0,0,0,1.3
2015,1,3,1,30,0,0,6,0,0,0,0,1.3
2015,1,3,2,30,0,0,6,0,0,0,0,1.3
2015,1,3,3,30,0,0,6,0,0,0,0,1.3
2015,1,3,4,30,0,0,5,0,0,0,0,1.3
2015,1,3,5,30,0,0,5,0,0,0,0,1.3
2015,1,3,6,30,0,0,6,0,0,0,0,1.1
2015,1,3,7,30,29,495,8,82,29,495,82,1
2015,1,3,8,30,51,766,11,262,51,766,262,1.1
2015,1,3,9,30,62,876,14,422,62,876,422,1
2015,1,3,10,30,72,915,16,533,72,915,533,0.8
2015,1,3,11,30,76,933,17,587,76,933,587,0.30000000000000004
2015,1,3,12,30,76,925,17,575,76,925,575,0.30000000000000004
2015,1,3,13,30,77,878,18,498,77,878,498,0.6000000000000001
2015,1,3,14,30,67,807,17,369,67,807,369,0.6000000000000001
2015,1,3,15,30,51,656,14,200,51,656,200,0.7000000000000001
2015,1,3,16,30,18,259,11,31,18,259,31,0.9
2015,1,3,17,30,0,0,10,0,0,0,0,0.9
2015,1,3,18,30,0,0,10,0,0,0,0,0.9
2015,1,3,19,30,0,0,9,0,0,0,0,1
2015,1,3,20,30,0,0,9,0,0,0,0,0.9
2015,1,3,21,30,0,0,9,0,0,0,0,0.8
2015,1,3,22,30,0,0,9,0,0,0,0,0.7000000000000001
2015,1,3,23,30,0,0,8,0,0,0,0,0.7000000000000001
2015,1,4,0,30,0,0,8,0,0,0,0,0.7000000000000001
2015,1,4,1,30,0,0,7,0,0,0,0,0.6000000000000001
2015,1,4,2,30,0,0,7,0,0,0,0,0.6000000000000001
2015,1,4,3,30,0,0,7,0,0,0,0,0.6000000000000001
2015,1,4,4,30,0,0,7,0,0,0,0,0.8
2015,1,4,5,30,0,0,7,0,0,0,0,0.9
2015,1,4,6,30,0,0,7,0,0,0,0,0.9
2015,1,4,7,30,31,435,9,77,31,435,77,0.9
2015,1,4,8,30,57,715,12,254,57,715,254,1.1
2015,1,4,9,30,71,831,15,413,71,831,413,1.2000000000000002
2015,1,4,10,30,72,906,17,529,72,906,529,1.1
2015,1,4,11,30,77,921,18,582,77,921,582,0.9
2015,1,4,12,30,193,486,19,456,77,913,572,0.8
2015,1,4,13,30,181,413,19,380,75,877,498,1
2015,1,4,14,30,133,391,18,280,66,806,369,1.1
2015,1,4,15,30,79,300,16,148,50,660,201,1
2015,1,4,16,30,18,0,13,18,18,285,33,1
2015,1,4,17,30,0,0,11,0,0,0,0,1.1
2015,1,4,18,30,0,0,9,0,0,0,0,1.1
2015,1,4,19,30,0,0,8,0,0,0,0,1.2000000000000002
2015,1,4,20,30,0,0,8,0,0,0,0,1.3
2015,1,4,21,30,0,0,8,0,0,0,0,1.3
2015,1,4,22,30,0,0,8,0,0,0,0,1.3
2015,1,4,23,30,0,0,7,0,0,0,0,1.4000000000000001
2015,1,5,0,30,0,0,7,0,0,0,0,1.5
2015,1,5,1,30,0,0,7,0,0,0,0,1.6
2015,1,5,2,30,0,0,7,0,0,0,0,1.6
2015,1,5,3,30,0,0,8,0,0,0,0,1.6
2015,1,5,4,30,0,0,8,0,0,0,0,1.7000000000000002
2015,1,5,5,30,0,0,8,0,0,0,0,1.7000000000000002
2015,1,5,6,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,5,7,30,28,489,13,80,28,489,80,1.6
2015,1,5,8,30,49,760,17,259,49,760,259,2
2015,1,5,9,30,59,872,20,419,59,872,419,2.4000000000000004
2015,1,5,10,30,72,905,22,530,72,905,530,2.6
2015,1,5,11,30,76,926,23,585,76,926,585,2.9000000000000004
2015,1,5,12,30,75,922,24,576,75,922,576,3
2015,1,5,13,30,71,895,24,504,71,895,504,2.9000000000000004
2015,1,5,14,30,64,825,22,375,64,825,375,2
2015,1,5,15,30,77,338,19,155,49,679,206,1.2000000000000002
2015,1,5,16,30,20,59,16,23,19,296,35,1.1
2015,1,5,17,30,0,0,14,0,0,0,0,1.2000000000000002
2015,1,5,18,30,0,0,13,0,0,0,0,1.3
2015,1,5,19,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,5,20,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,5,21,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,5,22,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,5,23,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,6,0,30,0,0,12,0,0,0,0,1.5
2015,1,6,1,30,0,0,12,0,0,0,0,1.5
2015,1,6,2,30,0,0,12,0,0,0,0,1.5
2015,1,6,3,30,0,0,12,0,0,0,0,1.5
2015,1,6,4,30,0,0,12,0,0,0,0,1.5
2015,1,6,5,30,0,0,12,0,0,0,0,1.5
2015,1,6,6,30,0,0,13,0,0,0,0,1.3
2015,1,6,7,30,30,471,16,80,30,471,80,1
2015,1,6,8,30,53,752,20,261,53,752,261,1.3
2015,1,6,9,30,65,868,23,423,65,868,423,1.9000000000000001
2015,1,6,10,30,68,931,24,540,68,931,540,2.3000000000000003
2015,1,6,11,30,71,952,25,596,71,952,596,2.5
2015,1,6,12,30,71,948,26,588,71,948,588,2.5
2015,1,6,13,30,70,915,25,515,70,915,515,2.4000000000000004
2015,1,6,14,30,63,848,24,386,63,848,386,1.7000000000000002
2015,1,6,15,30,49,706,21,215,49,706,215,1
2015,1,6,16,30,20,325,18,38,20,325,38,0.7000000000000001
2015,1,6,17,30,0,0,17,0,0,0,0,0.5
2015,1,6,18,30,0,0,15,0,0,0,0,0.8
2015,1,6,19,30,0,0,14,0,0,0,0,1.1
2015,1,6,20,30,0,0,14,0,0,0,0,1.3
2015,1,6,21,30,0,0,14,0,0,0,0,1.4000000000000001
2015,1,6,22,30,0,0,13,0,0,0,0,1.4000000000000001
2015,1,6,23,30,0,0,13,0,0,0,0,1.5
2015,1,7,0,30,0,0,13,0,0,0,0,1.5
2015,1,7,1,30,0,0,13,0,0,0,0,1.5
2015,1,7,2,30,0,0,13,0,0,0,0,1.5
2015,1,7,3,30,0,0,13,0,0,0,0,1.5
2015,1,7,4,30,0,0,14,0,0,0,0,1.5
2015,1,7,5,30,0,0,14,0,0,0,0,1.6
2015,1,7,6,30,0,0,14,0,0,0,0,1.5
2015,1,7,7,30,33,429,17,78,33,429,78,1.5
2015,1,7,8,30,60,710,21,256,60,710,256,2.1
2015,1,7,9,30,163,318,24,294,74,828,417,2.6
2015,1,7,10,30,198,393,26,398,79,893,533,2.4000000000000004
2015,1,7,11,30,218,412,27,446,83,911,588,2.1
2015,1,7,12,30,225,367,27,426,84,902,578,1.9000000000000001
2015,1,7,13,30,192,374,27,375,80,871,505,1.5
2015,1,7,14,30,103,577,25,324,71,798,377,1
2015,1,7,15,30,86,251,23,146,55,648,208,0.7000000000000001
2015,1,7,16,30,22,90,21,27,21,276,38,0.6000000000000001
2015,1,7,17,30,0,0,20,0,0,0,0,0.5
2015,1,7,18,30,0,0,19,0,0,0,0,0.6000000000000001
2015,1,7,19,30,0,0,19,0,0,0,0,0.6000000000000001
2015,1,7,20,30,0,0,19,0,0,0,0,0.6000000000000001
2015,1,7,21,30,0,0,18,0,0,0,0,0.5
2015,1,7,22,30,0,0,18,0,0,0,0,0.5
2015,1,7,23,30,0,0,18,0,0,0,0,0.5
2015,1,8,0,30,0,0,18,0,0,0,0,0.5
2015,1,8,1,30,0,0,19,0,0,0,0,0.7000000000000001
2015,1,8,2,30,0,0,18,0,0,0,0,0.8
2015,1,8,3,30,0,0,18,0,0,0,0,0.9
2015,1,8,4,30,0,0,18,0,0,0,0,1
2015,1,8,5,30,0,0,18,0,0,0,0,1
2015,1,8,6,30,0,0,18,0,0,0,0,0.9
2015,1,8,7,30,19,0,18,19,38,276,67,0.7000000000000001
2015,1,8,8,30,51,0,20,51,80,543,231,0.6000000000000001
2015,1,8,9,30,180,156,22,245,106,666,382,0.7000000000000001
2015,1,8,10,30,205,367,23,392,139,676,483,0.5
2015,1,8,11,30,229,418,24,461,144,708,538,0.4
2015,1,8,12,30,143,706,25,530,143,706,530,0.7000000000000001
2015,1,8,13,30,109,742,25,473,109,742,473,1
2015,1,8,14,30,95,663,24,351,95,663,351,0.7000000000000001
2015,1,8,15,30,71,504,21,192,71,504,192,0.5
2015,1,8,16,30,24,157,19,34,24,157,34,0.5
2015,1,8,17,30,0,0,18,0,0,0,0,0.4
2015,1,8,18,30,0,0,17,0,0,0,0,0.4
2015,1,8,19,30,0,0,17,0,0,0,0,0.5
2015,1,8,20,30,0,0,16,0,0,0,0,0.7000000000000001
2015,1,8,21,30,0,0,16,0,0,0,0,0.8
2015,1,8,22,30,0,0,16,0,0,0,0,0.9
2015,1,8,23,30,0,0,16,0,0,0,0,0.9
2015,1,9,0,30,0,0,16,0,0,0,0,0.9
2015,1,9,1,30,0,0,16,0,0,0,0,0.9
2015,1,9,2,30,0,0,16,0,0,0,0,1
2015,1,9,3,30,0,0,16,0,0,0,0,1
2015,1,9,4,30,0,0,15,0,0,0,0,1
2015,1,9,5,30,0,0,15,0,0,0,0,1
2015,1,9,6,30,0,0,15,0,0,0,0,1
2015,1,9,7,30,39,102,17,50,37,301,69,0.9
2015,1,9,8,30,106,236,19,171,73,593,237,1.2000000000000002
2015,1,9,9,30,91,725,22,392,91,725,392,1.7000000000000002
2015,1,9,10,30,225,257,23,356,81,850,515,1.8
2015,1,9,11,30,253,253,24,394,86,869,570,1.8
2015,1,9,12,30,87,860,24,562,87,860,562,1.9000000000000001
2015,1,9,13,30,184,426,23,395,84,826,492,2
2015,1,9,14,30,166,101,22,205,76,749,367,1.5
2015,1,9,15,30,72,0,20,72,58,600,204,1
2015,1,9,16,30,17,0,18,17,23,249,39,0.9
2015,1,9,17,30,0,0,18,0,0,0,0,0.9
2015,1,9,18,30,0,0,17,0,0,0,0,0.9
2015,1,9,19,30,0,0,17,0,0,0,0,0.9
2015,1,9,20,30,0,0,16,0,0,0,0,0.8
2015,1,9,21,30,0,0,16,0,0,0,0,0.8
2015,1,9,22,30,0,0,16,0,0,0,0,0.7000000000000001
2015,1,9,23,30,0,0,16,0,0,0,0,0.6000000000000001
2015,1,10,0,30,0,0,16,0,0,0,0,0.4
2015,1,10,1,30,0,0,16,0,0,0,0,0.2
2015,1,10,2,30,0,0,16,0,0,0,0,0.1
2015,1,10,3,30,0,0,15,0,0,0,0,0.1
2015,1,10,4,30,0,0,15,0,0,0,0,0.1
2015,1,10,5,30,0,0,15,0,0,0,0,0.30000000000000004
2015,1,10,6,30,0,0,15,0,0,0,0,0.4
2015,1,10,7,30,35,349,16,72,35,349,72,0.6000000000000001
2015,1,10,8,30,67,636,18,243,67,636,243,1.4000000000000001
2015,1,10,9,30,179,192,20,259,83,761,400,2.4000000000000004
2015,1,10,10,30,199,405,21,406,84,845,517,2.9000000000000004
2015,1,10,11,30,249,280,22,406,86,873,574,2.9000000000000004
2015,1,10,12,30,258,154,23,343,82,876,568,2.8000000000000003
2015,1,10,13,30,216,259,22,345,75,854,500,2.7
2015,1,10,14,30,144,12,21,148,67,784,374,2.5
2015,1,10,15,30,84,318,19,162,53,636,209,1.7000000000000002
2015,1,10,16,30,24,70,17,29,23,275,42,1
2015,1,10,17,30,0,0,15,0,0,0,0,0.8
2015,1,10,18,30,0,0,15,0,0,0,0,0.8
2015,1,10,19,30,0,0,15,0,0,0,0,0.7000000000000001
2015,1,10,20,30,0,0,15,0,0,0,0,0.6000000000000001
2015,1,10,21,30,0,0,15,0,0,0,0,0.5
2015,1,10,22,30,0,0,15,0,0,0,0,0.4
2015,1,10,23,30,0,0,14,0,0,0,0,0.30000000000000004
2015,1,11,0,30,0,0,14,0,0,0,0,0.2
2015,1,11,1,30,0,0,14,0,0,0,0,0.30000000000000004
2015,1,11,2,30,0,0,13,0,0,0,0,0.4
2015,1,11,3,30,0,0,13,0,0,0,0,0.5
2015,1,11,4,30,0,0,13,0,0,0,0,0.5
2015,1,11,5,30,0,0,13,0,0,0,0,0.4
2015,1,11,6,30,0,0,13,0,0,0,0,0.30000000000000004
2015,1,11,7,30,3,0,13,3,39,256,67,0.4
2015,1,11,8,30,88,0,14,88,76,562,233,1
2015,1,11,9,30,26,0,16,26,90,723,392,1.7000000000000002
2015,1,11,10,30,35,0,17,35,104,775,503,2.3000000000000003
2015,1,11,11,30,25,0,17,25,110,799,559,2.5
2015,1,11,12,30,215,23,17,228,109,795,552,2.5
2015,1,11,13,30,98,0,17,98,112,735,479,2.4000000000000004
2015,1,11,14,30,161,51,17,181,102,643,356,2.2
2015,1,11,15,30,18,0,16,18,76,490,197,1.3
2015,1,11,16,30,28,146,14,39,28,146,39,0.7000000000000001
2015,1,11,17,30,0,0,14,0,0,0,0,0.7000000000000001
2015,1,11,18,30,0,0,14,0,0,0,0,0.8
2015,1,11,19,30,0,0,13,0,0,0,0,0.9
2015,1,11,20,30,0,0,13,0,0,0,0,1.1
2015,1,11,21,30,0,0,13,0,0,0,0,1.3
2015,1,11,22,30,0,0,13,0,0,0,0,1.6
2015,1,11,23,30,0,0,12,0,0,0,0,1.6
2015,1,12,0,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,12,1,30,0,0,12,0,0,0,0,1.2000000000000002
2015,1,12,2,30,0,0,12,0,0,0,0,1
2015,1,12,3,30,0,0,12,0,0,0,0,0.8
2015,1,12,4,30,0,0,13,0,0,0,0,0.6000000000000001
2015,1,12,5,30,0,0,13,0,0,0,0,0.6000000000000001
2015,1,12,6,30,0,0,13,0,0,0,0,0.5
2015,1,12,7,30,37,17,15,39,39,272,69,0.6000000000000001
2015,1,12,8,30,112,155,17,155,77,573,237,0.6000000000000001
2015,1,12,9,30,94,715,18,394,94,715,394,0.4
2015,1,12,10,30,230,237,20,352,102,789,509,0.6000000000000001
2015,1,12,11,30,262,186,21,367,109,808,565,0.9
2015,1,12,12,30,243,308,21,416,112,798,558,1.1
2015,1,12,13,30,186,435,21,405,102,776,492,1
2015,1,12,14,30,168,202,20,248,93,692,368,0.9
2015,1,12,15,30,72,536,19,206,72,536,206,0.4
2015,1,12,16,30,28,204,17,43,28,204,43,0.1
2015,1,12,17,30,0,0,15,0,0,0,0,0.1
2015,1,12,18,30,0,0,14,0,0,0,0,0.1
2015,1,12,19,30,0,0,14,0,0,0,0,0.30000000000000004
2015,1,12,20,30,0,0,13,0,0,0,0,0.5
2015,1,12,21,30,0,0,13,0,0,0,0,0.6000000000000001
2015,1,12,22,30,0,0,13,0,0,0,0,0.7000000000000001
2015,1,12,23,30,0,0,13,0,0,0,0,0.8
2015,1,13,0,30,0,0,12,0,0,0,0,1
2015,1,13,1,30,0,0,12,0,0,0,0,1.1
2015,1,13,2,30,0,0,11,0,0,0,0,1.2000000000000002
2015,1,13,3,30,0,0,11,0,0,0,0,1.3
2015,1,13,4,30,0,0,11,0,0,0,0,1.6
2015,1,13,5,30,0,0,11,0,0,0,0,2.2
2015,1,13,6,30,0,0,12,0,0,0,0,3
2015,1,13,7,30,38,323,14,73,38,323,73,3.9000000000000004
2015,1,13,8,30,66,666,16,253,66,666,253,4.7
2015,1,13,9,30,74,827,18,422,74,827,422,5.1000000000000005
2015,1,13,10,30,76,910,19,547,76,910,547,5.2
2015,1,13,11,30,77,943,20,611,77,943,611,5.4
2015,1,13,12,30,76,947,21,608,76,947,608,5.5
2015,1,13,13,30,74,919,20,538,74,919,538,5.5
2015,1,13,14,30,67,853,19,408,67,853,408,5.1000000000000005
2015,1,13,15,30,53,716,16,235,53,716,235,3.7
2015,1,13,16,30,25,372,13,54,25,372,54,2.2
2015,1,13,17,30,0,0,11,0,0,0,0,1.7000000000000002
2015,1,13,18,30,0,0,10,0,0,0,0,1.5
2015,1,13,19,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,13,20,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,13,21,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,13,22,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,13,23,30,0,0,10,0,0,0,0,1.5
2015,1,14,0,30,0,0,9,0,0,0,0,1.5
2015,1,14,1,30,0,0,9,0,0,0,0,1.5
2015,1,14,2,30,0,0,9,0,0,0,0,1.5
2015,1,14,3,30,0,0,9,0,0,0,0,1.6
2015,1,14,4,30,0,0,9,0,0,0,0,1.7000000000000002
2015,1,14,5,30,0,0,9,0,0,0,0,1.8
2015,1,14,6,30,0,0,9,0,0,0,0,2
2015,1,14,7,30,31,469,12,83,31,469,83,2.8000000000000003
2015,1,14,8,30,55,751,16,267,55,751,267,3.9000000000000004
2015,1,14,9,30,67,866,18,433,67,866,433,4.3
2015,1,14,10,30,75,919,19,553,75,919,553,4.1000000000000005
2015,1,14,11,30,79,939,20,612,79,939,612,4
2015,1,14,12,30,79,936,21,607,79,936,607,3.8000000000000003
2015,1,14,13,30,75,909,21,537,75,909,537,3.4000000000000004
2015,1,14,14,30,67,847,20,409,67,847,409,2.7
2015,1,14,15,30,53,717,17,238,53,717,238,1.6
2015,1,14,16,30,25,386,15,56,25,386,56,1
2015,1,14,17,30,0,0,13,0,0,0,0,1.1
2015,1,14,18,30,0,0,12,0,0,0,0,1.1
2015,1,14,19,30,0,0,11,0,0,0,0,1.2000000000000002
2015,1,14,20,30,0,0,11,0,0,0,0,1.2000000000000002
2015,1,14,21,30,0,0,10,0,0,0,0,1.3
2015,1,14,22,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,14,23,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,0,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,1,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,2,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,3,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,4,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,5,30,0,0,9,0,0,0,0,1.4000000000000001
2015,1,15,6,30,0,0,10,0,0,0,0,1.2000000000000002
2015,1,15,7,30,31,484,13,84,31,484,84,1.3
2015,1,15,8,30,54,761,16,270,54,761,270,1.9000000000000001
2015,1,15,9,30,156,390,19,322,66,877,438,2.5
2015,1,15,10,30,73,929,20,558,73,929,558,2.7
2015,1,15,11,30,76,951,21,619,76,951,619,2.4000000000000004
2015,1,15,12,30,76,949,22,614,76,949,614,2.3000000000000003
2015,1,15,13,30,74,920,22,544,74,920,544,2.3000000000000003
2015,1,15,14,30,66,861,21,416,66,861,416,2.1
2015,1,15,15,30,53,735,19,244,53,735,244,1.4000000000000001
2015,1,15,16,30,26,413,16,60,26,413,60,1
2015,1,15,17,30,0,0,14,0,0,0,0,0.8
2015,1,15,18,30,0,0,14,0,0,0,0,0.7000000000000001
2015,1,15,19,30,0,0,13,0,0,0,0,0.8
2015,1,15,20,30,0,0,12,0,0,0,0,1
2015,1,15,21,30,0,0,11,0,0,0,0,1.1
2015,1,15,22,30,0,0,10,0,0,0,0,1.2000000000000002
2015,1,15,23,30,0,0,10,0,0,0,0,1.3
2015,1,16,0,30,0,0,10,0,0,0,0,1.3
2015,1,16,1,30,0,0,10,0,0,0,0,1.3
2015,1,16,2,30,0,0,10,0,0,0,0,1.3
2015,1,16,3,30,0,0,10,0,0,0,0,1.2000000000000002
2015,1,16,4,30,0,0,10,0,0,0,0,1.1
2015,1,16,5,30,0,0,10,0,0,0,0,1.1
2015,1,16,6,30,0,0,11,0,0,0,0,1
2015,1,16,7,30,31,509,14,88,31,509,88,1
2015,1,16,8,30,54,778,17,276,54,778,276,1.1
2015,1,16,9,30,66,886,20,444,66,886,444,1.6
2015,1,16,10,30,72,938,22,563,72,938,563,2.2
2015,1,16,11,30,76,952,23,621,76,952,621,2.2
2015,1,16,12,30,225,417,24,463,78,939,612,1.8
2015,1,16,13,30,156,567,24,448,75,904,539,1.3
2015,1,16,14,30,142,431,23,319,67,838,410,0.9
2015,1,16,15,30,100,224,20,159,53,710,240,0.8
2015,1,16,16,30,26,397,18,60,26,397,60,1
2015,1,16,17,30,0,0,16,0,0,0,0,0.9
2015,1,16,18,30,0,0,16,0,0,0,0,0.5
2015,1,16,19,30,0,0,15,0,0,0,0,0.4
2015,1,16,20,30,0,0,15,0,0,0,0,0.7000000000000001
2015,1,16,21,30,0,0,14,0,0,0,0,1
2015,1,16,22,30,0,0,13,0,0,0,0,1.1
2015,1,16,23,30,0,0,13,0,0,0,0,1.2000000000000002
2015,1,17,0,30,0,0,13,0,0,0,0,1.3
2015,1,17,1,30,0,0,12,0,0,0,0,1.4000000000000001
2015,1,17,2,30,0,0,12,0,0,0,0,1.5
2015,1,17,3,30,0,0,11,0,0,0,0,1.5
2015,1,17,4,30,0,0,10,0,0,0,0,1.4000000000000001
2015,1,17,5,30,0,0,10,0,0,0,0,1.3
2015,1,17,6,30,0,0,11,0,0,0,0,1.2000000000000002
2015,1,17,7,30,32,452,14,83,32,452,83,1.5
2015,1,17,8,30,56,731,18,266,56,731,266,2.1
2015,1,17,9,30,69,845,21,431,69,845,431,2.3000000000000003
2015,1,17,10,30,76,900,23,550,76,900,550,2.5
2015,1,17,11,30,80,920,24,610,80,920,610,2.5
2015,1,17,12,30,81,916,25,605,81,916,605,2.4000000000000004
2015,1,17,13,30,76,892,25,538,76,892,538,2.3000000000000003
2015,1,17,14,30,69,830,24,412,69,830,412,1.7000000000000002
2015,1,17,15,30,55,701,21,243,55,701,243,1
2015,1,17,16,30,28,379,19,62,28,379,62,0.7000000000000001
2015,1,17,17,30,0,0,17,0,0,0,0,0.6000000000000001
2015,1,17,18,30,0,0,16,0,0,0,0,0.7000000000000001
2015,1,17,19,30,0,0,16,0,0,0,0,0.9
2015,1,17,20,30,0,0,15,0,0,0,0,1
2015,1,17,21,30,0,0,15,0,0,0,0,1.1
2015,1,17,22,30,0,0,15,0,0,0,0,1
2015,1,17,23,30,0,0,15,0,0,0,0,1
2015,1,18,0,30,0,0,15,0,0,0,0,1
2015,1,18,1,30,0,0,15,0,0,0,0,1
2015,1,18,2,30,0,0,14,0,0,0,0,1.1
2015,1,18,3,30,0,0,14,0,0,0,0,1.1
2015,1,18,4,30,0,0,14,0,0,0,0,1
2015,1,18,5,30,0,0,14,0,0,0,0,0.9
2015,1,18,6,30,0,0,14,0,0,0,0,0.8
2015,1,18,7,30,39,22,15,42,36,408,82,0.7000000000000001
2015,1,18,8,30,102,2,18,103,64,697,265,0.9
2015,1,18,9,30,180,250,21,288,79,821,432,1.2000000000000002
2015,1,18,10,30,218,351,23,404,86,882,552,1.3
2015,1,18,11,30,89,907,24,614,89,907,614,1.1
2015,1,18,12,30,87,910,24,611,87,910,611,1
2015,1,18,13,30,78,894,25,544,78,894,544,1
2015,1,18,14,30,162,333,24,301,71,830,417,1
2015,1,18,15,30,58,694,22,246,58,694,246,0.9
2015,1,18,16,30,31,259,19,56,29,372,64,0.9
2015,1,18,17,30,0,0,19,0,0,0,0,0.5
2015,1,18,18,30,0,0,18,0,0,0,0,0.4
2015,1,18,19,30,0,0,17,0,0,0,0,0.7000000000000001
2015,1,18,20,30,0,0,17,0,0,0,0,0.7000000000000001
2015,1,18,21,30,0,0,18,0,0,0,0,0.9
2015,1,18,22,30,0,0,17,0,0,0,0,1.2000000000000002
2015,1,18,23,30,0,0,17,0,0,0,0,1.3
2015,1,19,0,30,0,0,16,0,0,0,0,1.4000000000000001
2015,1,19,1,30,0,0,16,0,0,0,0,1.4000000000000001
2015,1,19,2,30,0,0,16,0,0,0,0,1.4000000000000001
2015,1,19,3,30,0,0,15,0,0,0,0,1.4000000000000001
2015,1,19,4,30,0,0,15,0,0,0,0,1.5
2015,1,19,5,30,0,0,15,0,0,0,0,1.4000000000000001
2015,1,19,6,30,0,0,15,0,0,0,0,1.2000000000000002
2015,1,19,7,30,41,110,17,54,34,424,83,1.2000000000000002
2015,1,19,8,30,117,141,20,158,61,707,266,1.4000000000000001
2015,1,19,9,30,170,330,23,313,76,820,431,1.3
2015,1,19,10,30,165,561,26,463,81,888,553,1.2000000000000002
2015,1,19,11,30,158,652,27,537,84,912,614,1.4000000000000001
2015,1,19,12,30,82,915,28,612,82,915,612,1.7000000000000002
2015,1,19,13,30,77,893,28,544,77,893,544,1.7000000000000002
2015,1,19,14,30,70,830,26,419,70,830,419,1.2000000000000002
2015,1,19,15,30,57,703,23,249,57,703,249,0.8
2015,1,19,16,30,29,411,20,68,29,411,68,0.8
2015,1,19,17,30,0,0,18,0,0,0,0,0.8
2015,1,19,18,30,0,0,18,0,0,0,0,0.7000000000000001
2015,1,19,19,30,0,0,17,0,0,0,0,0.6000000000000001
2015,1,19,20,30,0,0,16,0,0,0,0,0.7000000000000001
2015,1,19,21,30,0,0,16,0,0,0,0,0.9
2015,1,19,22,30,0,0,16,0,0,0,0,1
